 usecs   ticks  time part mamType noteType channel pitch velocity    other
555556       0 0.000    0       2       f0       f    51        0 00000000
     0  103440 239.445    1       0       90       0    51       6b 00000000
     0  103440 239.445    2       0       90       1    48       6b 00000000
     0  103488 239.556    1       0       80       0    51        0 00000000
     0  103488 239.556    2       0       80       1    48        0 00000000
     0  103500 239.584    1       0       90       0    54       6b 00000000
     0  103500 239.584    2       0       90       1    40       6b 00000000
     0  103536 239.667    1       0       80       0    4c        0 00000000
     0  103548 239.695    1       0       80       0    54        0 00000000
     0  103548 239.695    2       0       80       1    40        0 00000000
     0  103560 239.722    1       0       90       0    53       6b 00000000
     0  103560 239.722    1       0       90       0    4d       6b 00000000
     0  103560 239.722    2       0       90       1    4a       6b 00000000
     0  103608 239.834    1       0       80       0    53        0 00000000
     0  103608 239.834    2       0       80       1    4a        0 00000000
     0  103620 239.861    1       0       90       0    51       6b 00000000
     0  103620 239.861    2       0       90       1    40       6b 00000000
     0  103656 239.945    1       0       80       0    4d        0 00000000
     0  103668 239.972    1       0       80       0    51        0 00000000
     0  103668 239.972    2       0       80       1    40        0 00000000
     0  103680 240.000    1       0       90       0    50       6b 00000000
     0  103680 240.000    2       0       90       1    4c       6b 00000000
     0  103728 240.111    1       0       80       0    50        0 00000000
     0  103740 240.139    1       0       90       0    4e       6b 00000000
     0  103770 240.209    2       0       80       1    4c        0 00000000
     0  103788 240.250    1       0       80       0    4e        0 00000000
     0  103800 240.278    1       0       90       0    50       6b 00000000
     0  103800 240.278    2       0       90       1    40       6b 00000000
     0  103848 240.389    1       0       80       0    50        0 00000000
     0  103860 240.417    1       0       90       0    53       6b 00000000
     0  103890 240.486    2       0       80       1    40        0 00000000
     0  103908 240.528    1       0       80       0    53        0 00000000
     0  103920 240.556    1       0       90       0    51       6b 00000000
     0  103920 240.556    2       0       90       1    4c       6b 00000000
     0  103968 240.667    1       0       80       0    51        0 00000000
     0  103980 240.695    1       0       90       0    50       6b 00000000
     0  104010 240.764    2       0       80       1    4c        0 00000000
     0  104028 240.806    1       0       80       0    50        0 00000000
     0  104040 240.834    1       0       90       0    51       6b 00000000
     0  104040 240.834    2       0       90       1    40       6b 00000000
     0  104088 240.945    1       0       80       0    51        0 00000000
     0  104100 240.972    1       0       90       0    54       6b 00000000
     0  104130 241.042    2       0       80       1    40        0 00000000
     0  104148 241.084    1       0       80       0    54        0 00000000
     0  104160 241.111    1       0       90       0    50       6b 00000000
     0  104160 241.111    2       0       90       1    4a       6b 00000000
     0  104208 241.222    1       0       80       0    50        0 00000000
     0  104220 241.250    1       0       90       0    4e       6b 00000000
     0  104250 241.320    2       0       80       1    4a        0 00000000
     0  104268 241.361    1       0       80       0    4e        0 00000000
     0  104280 241.389    1       0       90       0    50       6b 00000000
     0  104280 241.389    2       0       90       1    40       6b 00000000
     0  104328 241.500    1       0       80       0    50        0 00000000
     0  104340 241.528    1       0       90       0    53       6b 00000000
     0  104370 241.597    2       0       80       1    40        0 00000000
     0  104388 241.639    1       0       80       0    53        0 00000000
     0  104400 241.667    1       0       90       0    4e       6b 00000000
     0  104400 241.667    2       0       90       1    48       6b 00000000
     0  104448 241.778    1       0       80       0    4e        0 00000000
     0  104460 241.806    1       0       90       0    4c       6b 00000000
     0  104490 241.875    2       0       80       1    48        0 00000000
     0  104508 241.917    1       0       80       0    4c        0 00000000
     0  104520 241.945    1       0       90       0    4e       6b 00000000
     0  104520 241.945    2       0       90       1    40       6b 00000000
     0  104568 242.056    1       0       80       0    4e        0 00000000
     0  104580 242.084    1       0       90       0    51       6b 00000000
     0  104610 242.153    2       0       80       1    40        0 00000000
     0  104628 242.195    1       0       80       0    51        0 00000000
     0  104640 242.222    1       0       90       0    4d       6b 00000000
     0  104640 242.222    2       0       90       1    4a       6b 00000000
     0  104688 242.334    1       0       80       0    4d        0 00000000
     0  104700 242.361    1       0       90       0    4c       6b 00000000
     0  104730 242.431    2       0       80       1    4a        0 00000000
     0  104748 242.472    1       0       80       0    4c        0 00000000
     0  104760 242.500    1       0       90       0    4d       6b 00000000
     0  104760 242.500    2       0       90       1    40       6b 00000000
     0  104808 242.611    1       0       80       0    4d        0 00000000
     0  104820 242.639    1       0       90       0    53       6b 00000000
     0  104850 242.709    2       0       80       1    40        0 00000000
     0  104868 242.750    1       0       80       0    53        0 00000000
     0  104880 242.778    1       0       90       0    4c       6b 00000000
     0  104880 242.778    2       0       90       1    48       6b 00000000
     0  104928 242.889    1       0       80       0    4c        0 00000000
     0  104940 242.917    1       0       90       0    4a       6b 00000000
     0  104970 242.986    2       0       80       1    48        0 00000000
     0  104988 243.028    1       0       80       0    4a        0 00000000
     0  105000 243.056    1       0       90       0    4c       6b 00000000
     0  105000 243.056    2       0       90       1    40       6b 00000000
     0  105048 243.167    1       0       80       0    4c        0 00000000
     0  105060 243.195    1       0       90       0    51       6b 00000000
     0  105090 243.264    2       0       80       1    40        0 00000000
     0  105108 243.306    1       0       80       0    51        0 00000000
     0  105120 243.334    1       0       90       0    4a       6b 00000000
     0  105120 243.334    2       0       90       1    47       6b 00000000
     0  105168 243.445    1       0       80       0    4a        0 00000000
     0  105180 243.472    1       0       90       0    48       6b 00000000
     0  105210 243.542    2       0       80       1    47        0 00000000
     0  105228 243.584    1       0       80       0    48        0 00000000
     0  105240 243.611    1       0       90       0    4a       6b 00000000
     0  105240 243.611    2       0       90       1    40       6b 00000000
     0  105288 243.722    1       0       80       0    4a        0 00000000
     0  105300 243.750    1       0       90       0    50       6b 00000000
     0  105330 243.820    2       0       80       1    40        0 00000000
     0  105348 243.861    1       0       80       0    50        0 00000000
     0  105360 243.889    1       0       90       0    4c       6b 00000000
     0  105360 243.889    2       0       90       1    48       6b 00000000
     0  105408 244.000    1       0       80       0    4c        0 00000000
     0  105420 244.028    1       0       90       0    4a       6b 00000000
     0  105450 244.097    2       0       80       1    48        0 00000000
     0  105468 244.139    1       0       80       0    4a        0 00000000
     0  105480 244.167    1       0       90       0    4c       6b 00000000
     0  105480 244.167    2       0       90       1    40       6b 00000000
     0  105528 244.278    1       0       80       0    4c        0 00000000
     0  105540 244.306    1       0       90       0    51       6b 00000000
     0  105570 244.375    2       0       80       1    40        0 00000000
     0  105588 244.417    1       0       80       0    51        0 00000000
     0  105600 244.445    1       0       90       0    4a       6b 00000000
     0  105600 244.445    2       0       90       1    47       6b 00000000
     0  105648 244.556    1       0       80       0    4a        0 00000000
     0  105660 244.584    1       0       90       0    48       6b 00000000
     0  105690 244.653    2       0       80       1    47        0 00000000
     0  105708 244.695    1       0       80       0    48        0 00000000
     0  105720 244.722    1       0       90       0    4a       6b 00000000
     0  105720 244.722    2       0       90       1    40       6b 00000000
     0  105768 244.834    1       0       80       0    4a        0 00000000
     0  105780 244.861    1       0       90       0    50       6b 00000000
     0  105810 244.931    2       0       80       1    40        0 00000000
     0  105828 244.972    1       0       80       0    50        0 00000000
     0  105840 245.000    1       0       90       0    48       6b 00000000
     0  105840 245.000    2       0       90       1    45       6b 00000000
     0  105888 245.111    1       0       80       0    48        0 00000000
     0  105900 245.139    1       0       90       0    47       6b 00000000
     0  105930 245.209    2       0       80       1    45        0 00000000
     0  105948 245.250    1       0       80       0    47        0 00000000
     0  105960 245.278    1       0       90       0    48       6b 00000000
     0  105960 245.278    2       0       90       1    40       6b 00000000
     0  106008 245.389    1       0       80       0    48        0 00000000
     0  106020 245.417    1       0       90       0    4e       6b 00000000
     0  106050 245.486    2       0       80       1    40        0 00000000
     0  106068 245.528    1       0       80       0    4e        0 00000000
     0  106080 245.556    1       0       90       0    4a       6b 00000000
     0  106080 245.556    2       0       90       1    47       6b 00000000
     0  106128 245.667    1       0       80       0    4a        0 00000000
     0  106140 245.695    1       0       90       0    48       6b 00000000
     0  106170 245.764    2       0       80       1    47        0 00000000
     0  106188 245.806    1       0       80       0    48        0 00000000
     0  106200 245.834    1       0       90       0    4a       6b 00000000
     0  106200 245.834    2       0       90       1    40       6b 00000000
     0  106248 245.945    1       0       80       0    4a        0 00000000
     0  106260 245.972    1       0       90       0    50       6b 00000000
     0  106290 246.042    2       0       80       1    40        0 00000000
     0  106308 246.084    1       0       80       0    50        0 00000000
     0  106320 246.111    1       0       90       0    48       6b 00000000
     0  106320 246.111    2       0       90       1    45       6b 00000000
     0  106368 246.222    1       0       80       0    48        0 00000000
     0  106380 246.250    1       0       90       0    47       6b 00000000
     0  106410 246.320    2       0       80       1    45        0 00000000
     0  106428 246.361    1       0       80       0    47        0 00000000
     0  106440 246.389    1       0       90       0    48       6b 00000000
     0  106440 246.389    2       0       90       1    40       6b 00000000
     0  106488 246.500    1       0       80       0    48        0 00000000
     0  106500 246.528    1       0       90       0    4e       6b 00000000
     0  106530 246.597    2       0       80       1    40        0 00000000
     0  106548 246.639    1       0       80       0    4e        0 00000000
     0  106560 246.667    1       0       90       0    47       6b 00000000
     0  106560 246.667    2       0       90       1    44       6b 00000000
     0  106608 246.778    1       0       80       0    47        0 00000000
     0  106620 246.806    1       0       90       0    45       6b 00000000
     0  106656 246.889    2       0       80       1    44        0 00000000
     0  106668 246.917    1       0       80       0    45        0 00000000
     0  106680 246.945    1       0       90       0    47       6b 00000000
     0  106680 246.945    2       0       90       1    40       6b 00000000
     0  106728 247.056    1       0       80       0    47        0 00000000
     0  106740 247.084    1       0       90       0    4c       6b 00000000
     0  106776 247.167    2       0       80       1    40        0 00000000
     0  106788 247.195    1       0       80       0    4c        0 00000000
     0  106800 247.222    1       0       90       0    4a       6b 00000000
     0  106848 247.334    1       0       80       0    4a        0 00000000
     0  106860 247.361    1       0       90       0    47       6b 00000000
     0  106908 247.472    1       0       80       0    47        0 00000000
     0  106920 247.500    1       0       90       0    48       6b 00000000
     0  106920 247.500    2       0       90       1    40       6b 00000000
     0  106968 247.611    1       0       80       0    48        0 00000000
     0  106968 247.611    2       0       80       1    40        0 00000000
     0  106980 247.639    1       0       90       0    45       6b 00000000
     0  106980 247.639    2       0       90       1    3c       6b 00000000
     0  107028 247.750    1       0       80       0    45        0 00000000
     0  107028 247.750    2       0       80       1    3c        0 00000000
     0  107040 247.778    1       0       90       0    47       6b 00000000
     0  107040 247.778    2       0       90       1    3e       6b 00000000
     0  107088 247.889    1       0       80       0    47        0 00000000
     0  107088 247.889    2       0       80       1    3e        0 00000000
     0  107100 247.917    1       0       90       0    44       6b 00000000
     0  107100 247.917    2       0       90       1    3b       6b 00000000
     0  107148 248.028    1       0       80       0    44        0 00000000
     0  107148 248.028    2       0       80       1    3b        0 00000000
     0  107160 248.056    1       0       90       0    45       6b 00000000
     0  107160 248.056    2       0       90       1    3c       6b 00000000
     0  107208 248.167    1       0       80       0    45        0 00000000
     0  107208 248.167    2       0       80       1    3c        0 00000000
     0  107220 248.195    1       0       90       0    42       6b 00000000
     0  107220 248.195    2       0       90       1    39       6b 00000000
     0  107268 248.306    1       0       80       0    42        0 00000000
     0  107268 248.306    2       0       80       1    39        0 00000000
     0  107280 248.334    1       0       90       0    44       6b 00000000
     0  107280 248.334    2       0       90       1    3b       6b 00000000
     0  107328 248.445    1       0       80       0    44        0 00000000
     0  107328 248.445    2       0       80       1    3b        0 00000000
     0  107340 248.472    1       0       90       0    42       6b 00000000
     0  107340 248.472    2       0       90       1    39       6b 00000000
     0  107388 248.584    1       0       80       0    42        0 00000000
     0  107388 248.584    2       0       80       1    39        0 00000000
     0  107400 248.611    1       0       90       0    44       6b 00000000
     0  107400 248.611    2       0       90       1    3b       6b 00000000
     0  107448 248.722    1       0       80       0    44        0 00000000
     0  107448 248.722    2       0       80       1    3b        0 00000000
     0  107460 248.750    1       0       90       0    47       6b 00000000
     0  107460 248.750    2       0       90       1    3e       6b 00000000
     0  107508 248.861    1       0       80       0    47        0 00000000
     0  107508 248.861    2       0       80       1    3e        0 00000000
     0  107520 248.889    1       0       90       0    40       6b 00000000
     0  107520 248.889    2       0       90       1    38       6b 00000000
     0  107568 249.000    1       0       80       0    40        0 00000000
     0  107568 249.000    2       0       80       1    38        0 00000000
     0  107580 249.028    1       0       90       0    3f       6b 00000000
     0  107580 249.028    2       0       90       1    36       6b 00000000
     0  107628 249.139    1       0       80       0    3f        0 00000000
     0  107628 249.139    2       0       80       1    36        0 00000000
     0  107640 249.167    1       0       90       0    40       6b 00000000
     0  107640 249.167    2       0       90       1    38       6b 00000000
     0  107688 249.278    1       0       80       0    40        0 00000000
     0  107688 249.278    2       0       80       1    38        0 00000000
     0  107700 249.306    1       0       90       0    44       6b 00000000
     0  107700 249.306    2       0       90       1    3b       6b 00000000
     0  107748 249.417    1       0       80       0    44        0 00000000
     0  107748 249.417    2       0       80       1    3b        0 00000000
     0  107760 249.445    1       0       90       0    3e       6b 00000000
     0  107760 249.445    2       0       90       1    35       6b 00000000
     0  107808 249.556    1       0       80       0    3e        0 00000000
     0  107808 249.556    2       0       80       1    35        0 00000000
     0  107820 249.584    1       0       90       0    3c       6b 00000000
     0  107820 249.584    2       0       90       1    34       6b 00000000
     0  107868 249.695    1       0       80       0    3c        0 00000000
     0  107868 249.695    2       0       80       1    34        0 00000000
     0  107880 249.722    1       0       90       0    3e       6b 00000000
     0  107880 249.722    2       0       90       1    35       6b 00000000
     0  107928 249.834    1       0       80       0    3e        0 00000000
     0  107928 249.834    2       0       80       1    35        0 00000000
     0  107940 249.861    1       0       90       0    41       6b 00000000
     0  107940 249.861    2       0       90       1    39       6b 00000000
     0  107988 249.972    1       0       80       0    41        0 00000000
     0  107988 249.972    2       0       80       1    39        0 00000000
     0  108000 250.000    2       0       90       1    3b       6b 00000000
     0  108000 250.000    2       0       90       1    32       6b 00000000
     0  108048 250.111    2       0       80       1    32        0 00000000
     0  108048 250.111    2       0       80       1    3b        0 00000000
     0  108060 250.139    2       0       90       1    30       6b 00000000
     0  108060 250.139    2       0       90       1    39       6b 00000000
     0  108108 250.250    2       0       80       1    39        0 00000000
     0  108108 250.250    2       0       80       1    30        0 00000000
     0  108120 250.278    2       0       90       1    3b       6b 00000000
     0  108120 250.278    2       0       90       1    32       6b 00000000
     0  108168 250.389    2       0       80       1    32        0 00000000
     0  108168 250.389    2       0       80       1    3b        0 00000000
     0  108180 250.417    2       0       90       1    35       6b 00000000
     0  108180 250.417    2       0       90       1    3e       6b 00000000
     0  108228 250.528    2       0       80       1    3e        0 00000000
     0  108228 250.528    2       0       80       1    35        0 00000000
     0  108240 250.556    2       0       90       1    2f       6b 00000000
     0  108240 250.556    2       0       90       1    38       6b 00000000
     0  108288 250.667    2       0       80       1    38        0 00000000
     0  108288 250.667    2       0       80       1    2f        0 00000000
     0  108300 250.695    2       0       90       1    2d       6b 00000000
     0  108300 250.695    2       0       90       1    36       6b 00000000
     0  108348 250.806    2       0       80       1    36        0 00000000
     0  108348 250.806    2       0       80       1    2d        0 00000000
     0  108360 250.834    2       0       90       1    38       6b 00000000
     0  108360 250.834    2       0       90       1    2f       6b 00000000
     0  108408 250.945    2       0       80       1    2f        0 00000000
     0  108408 250.945    2       0       80       1    38        0 00000000
     0  108420 250.972    2       0       90       1    32       6b 00000000
     0  108420 250.972    2       0       90       1    3b       6b 00000000
     0  108468 251.084    2       0       80       1    3b        0 00000000
     0  108468 251.084    2       0       80       1    32        0 00000000
     0  108480 251.111    2       0       90       1    34       6b 00000000
     0  108480 251.111    2       0       90       1    2c       6b 00000000
     0  108528 251.222    2       0       80       1    2c        0 00000000
     0  108540 251.250    2       0       90       1    2a       6b 00000000
     0  108576 251.334    2       0       80       1    34        0 00000000
     0  108588 251.361    2       0       80       1    2a        0 00000000
     0  108600 251.389    2       0       90       1    2c       6b 00000000
     0  108648 251.500    2       0       80       1    2c        0 00000000
     0  108660 251.528    2       0       90       1    2f       6b 00000000
     0  108708 251.639    2       0       80       1    2f        0 00000000
     0  108720 251.667    2       0       90       1    28       6b 00000000
     0  108780 251.806    2       0       90       1    32       6b 00000000
     0  108828 251.917    2       0       80       1    32        0 00000000
     0  108840 251.945    2       0       90       1    30       6b 00000000
     0  108888 252.056    2       0       80       1    30        0 00000000
     0  108900 252.084    2       0       90       1    2f       6b 00000000
     0  108912 252.111    2       0       80       1    28        0 00000000
     0  108948 252.195    2       0       80       1    2f        0 00000000
     0  108960 252.222    2       0       90       1    35       6b 00000000
     0  109008 252.334    2       0       80       1    35        0 00000000
     0  109020 252.361    2       0       90       1    32       6b 00000000
     0  109068 252.472    2       0       80       1    32        0 00000000
     0  109080 252.500    2       0       90       1    30       6b 00000000
     0  109128 252.611    2       0       80       1    30        0 00000000
     0  109140 252.639    2       0       90       1    2f       6b 00000000
     0  109188 252.750    2       0       80       1    2f        0 00000000
     0  109200 252.778    2       0       90       1    38       6b 00000000
     0  109248 252.889    2       0       80       1    38        0 00000000
     0  109260 252.917    2       0       90       1    32       6b 00000000
     0  109308 253.028    2       0       80       1    32        0 00000000
     0  109320 253.056    2       0       90       1    30       6b 00000000
     0  109368 253.167    2       0       80       1    30        0 00000000
     0  109380 253.195    2       0       90       1    2f       6b 00000000
     0  109428 253.306    2       0       80       1    2f        0 00000000
     0  109440 253.334    2       0       90       1    28       6b 00000000
     0  109440 253.334    2       0       90       1    3b       6b 00000000
     0  109488 253.445    2       0       80       1    3b        0 00000000
     0  109500 253.472    2       0       90       1    35       6b 00000000
     0  109548 253.584    2       0       80       1    35        0 00000000
     0  109560 253.611    2       0       90       1    34       6b 00000000
     0  109608 253.722    2       0       80       1    34        0 00000000
     0  109620 253.750    2       0       90       1    32       6b 00000000
     0  109632 253.778    2       0       80       1    28        0 00000000
     0  109668 253.861    2       0       80       1    32        0 00000000
     0  109680 253.889    2       0       90       1    38       6b 00000000
     0  109728 254.000    2       0       80       1    38        0 00000000
     0  109740 254.028    2       0       90       1    35       6b 00000000
     0  109788 254.139    2       0       80       1    35        0 00000000
     0  109800 254.167    2       0       90       1    34       6b 00000000
     0  109848 254.278    2       0       80       1    34        0 00000000
     0  109860 254.306    2       0       90       1    32       6b 00000000
     0  109908 254.417    2       0       80       1    32        0 00000000
     0  109920 254.445    2       0       90       1    3b       6b 00000000
     0  109968 254.556    2       0       80       1    3b        0 00000000
     0  109980 254.584    2       0       90       1    35       6b 00000000
     0  110028 254.695    2       0       80       1    35        0 00000000
     0  110040 254.722    2       0       90       1    34       6b 00000000
     0  110088 254.834    2       0       80       1    34        0 00000000
     0  110100 254.861    2       0       90       1    32       6b 00000000
     0  110148 254.972    2       0       80       1    32        0 00000000
     0  110160 255.000    2       0       90       1    28       6b 00000000
     0  110160 255.000    2       0       90       1    3e       6b 00000000
     0  110208 255.111    2       0       80       1    3e        0 00000000
     0  110220 255.139    2       0       90       1    38       6b 00000000
     0  110268 255.250    2       0       80       1    38        0 00000000
     0  110280 255.278    2       0       90       1    36       6b 00000000
     0  110328 255.389    2       0       80       1    36        0 00000000
     0  110340 255.417    2       0       90       1    34       6b 00000000
     0  110352 255.445    2       0       80       1    28        0 00000000
     0  110388 255.528    2       0       80       1    34        0 00000000
     0  110400 255.556    2       0       90       1    3b       6b 00000000
     0  110448 255.667    2       0       80       1    3b        0 00000000
     0  110460 255.695    2       0       90       1    38       6b 00000000
     0  110508 255.806    2       0       80       1    38        0 00000000
     0  110520 255.834    2       0       90       1    36       6b 00000000
     0  110568 255.945    2       0       80       1    36        0 00000000
     0  110580 255.972    2       0       90       1    34       6b 00000000
     0  110628 256.084    2       0       80       1    34        0 00000000
     0  110640 256.111    2       0       90       1    3e       6b 00000000
     0  110688 256.222    2       0       80       1    3e        0 00000000
     0  110700 256.250    2       0       90       1    3b       6b 00000000
     0  110748 256.361    2       0       80       1    3b        0 00000000
     0  110760 256.389    2       0       90       1    39       6b 00000000
     0  110808 256.500    2       0       80       1    39        0 00000000
     0  110820 256.528    2       0       90       1    38       6b 00000000
     0  110868 256.639    2       0       80       1    38        0 00000000
     0  110880 256.667    1       0       90       0    41       6b 00000000
     0  110928 256.778    1       0       80       0    41        0 00000000
     0  110940 256.806    1       0       90       0    40       6b 00000000
     0  110988 256.917    1       0       80       0    40        0 00000000
     0  111000 256.945    1       0       90       0    3e       6b 00000000
     0  111048 257.056    1       0       80       0    3e        0 00000000
     0  111060 257.084    1       0       90       0    3c       6b 00000000
     0  111108 257.195    1       0       80       0    3c        0 00000000
     0  111120 257.222    2       0       90       1    3b       6b 00000000
     0  111168 257.334    2       0       80       1    3b        0 00000000
     0  111180 257.361    2       0       90       1    39       6b 00000000
     0  111228 257.472    2       0       80       1    39        0 00000000
     0  111240 257.500    2       0       90       1    38       6b 00000000
     0  111288 257.611    2       0       80       1    38        0 00000000
     0  111300 257.639    2       0       90       1    36       6b 00000000
     0  111348 257.750    2       0       80       1    36        0 00000000
     0  111360 257.778    2       0       90       1    34       6b 00000000
     0  111408 257.889    2       0       80       1    34        0 00000000
     0  111420 257.917    2       0       90       1    32       6b 00000000
     0  111468 258.028    2       0       80       1    32        0 00000000
     0  111480 258.056    2       0       90       1    30       6b 00000000
     0  111528 258.167    2       0       80       1    30        0 00000000
     0  111540 258.195    2       0       90       1    2f       6b 00000000
     0  111588 258.306    2       0       80       1    2f        0 00000000
     0  111600 258.334    2       0       90       1    2d       6b 00000000
     0  111720 258.611    1       0       90       0    4c       6b 00000000
     0  111792 258.778    2       0       80       1    2d        0 00000000
     0  111816 258.834    1       0       80       0    4c        0 00000000
     0  111840 258.889    1       0       90       0    45       6b 00000000
     0  111936 259.111    1       0       80       0    45        0 00000000
     0  111960 259.167    1       0       90       0    51       6b 00000000
     0  111960 259.167    2       0       90       1    3c       6b 00000000
     0  111960 259.167    2       0       90       1    39       6b 00000000
     0  112056 259.389    1       0       80       0    51        0 00000000
     0  112056 259.389    2       0       80       1    39        0 00000000
     0  112056 259.389    2       0       80       1    3c        0 00000000
     0  112080 259.445    1       0       90       0    4f       6b 00000000
     0  112080 259.445    2       0       90       1    3e       6b 00000000
     0  112080 259.445    2       0       90       1    3b       6b 00000000
     0  112128 259.556    1       0       80       0    4f        0 00000000
     0  112140 259.584    1       0       90       0    4c       6b 00000000
     0  112176 259.667    2       0       80       1    3b        0 00000000
     0  112176 259.667    2       0       80       1    3e        0 00000000
     0  112188 259.695    1       0       80       0    4c        0 00000000
     0  112200 259.722    1       0       90       0    4d       6b 00000000
     0  112200 259.722    2       0       90       1    37       6b 00000000
     0  112200 259.722    2       0       90       1    3b       6b 00000000
     0  112248 259.834    1       0       80       0    4d        0 00000000
     0  112260 259.861    1       0       90       0    4a       6b 00000000
     0  112296 259.945    2       0       80       1    3b        0 00000000
     0  112296 259.945    2       0       80       1    37        0 00000000
     0  112308 259.972    1       0       80       0    4a        0 00000000
     0  112320 260.000    1       0       90       0    4c       6b 00000000
     0  112320 260.000    2       0       90       1    3c       6b 00000000
     0  112320 260.000    2       0       90       1    3c       6b 00000000
     0  112368 260.111    1       0       80       0    4c        0 00000000
     0  112380 260.139    1       0       90       0    47       6b 00000000
     0  112416 260.222    2       0       80       1    3c        0 00000000
     0  112428 260.250    1       0       80       0    47        0 00000000
     0  112440 260.278    1       0       90       0    48       6b 00000000
     0  112440 260.278    2       0       90       1    30       6b 00000000
     0  112488 260.389    1       0       80       0    48        0 00000000
     0  112500 260.417    1       0       90       0    44       6b 00000000
     0  112512 260.445    2       0       80       1    3c        0 00000000
     0  112536 260.500    2       0       80       1    30        0 00000000
     0  112548 260.528    1       0       80       0    44        0 00000000
     0  112560 260.556    1       0       90       0    45       6b 00000000
     0  112608 260.667    1       0       80       0    45        0 00000000
     0  112620 260.695    1       0       90       0    48       6b 00000000
     0  112668 260.806    1       0       80       0    48        0 00000000
     0  112680 260.834    1       0       90       0    4d       6b 00000000
     0  112680 260.834    2       0       90       1    3e       6b 00000000
     0  112728 260.945    1       0       80       0    4d        0 00000000
     0  112740 260.972    1       0       90       0    4a       6b 00000000
     0  112776 261.056    2       0       80       1    3e        0 00000000
     0  112788 261.084    1       0       80       0    4a        0 00000000
     0  112800 261.111    1       0       90       0    4c       6b 00000000
     0  112800 261.111    2       0       90       1    3c       6b 00000000
     0  112848 261.222    1       0       80       0    4c        0 00000000
     0  112860 261.250    1       0       90       0    48       6b 00000000
     0  112896 261.334    2       0       80       1    3c        0 00000000
     0  112908 261.361    1       0       80       0    48        0 00000000
     0  112920 261.389    1       0       90       0    4a       6b 00000000
     0  112920 261.389    2       0       90       1    3b       6b 00000000
     0  112968 261.500    1       0       80       0    4a        0 00000000
     0  112980 261.528    1       0       90       0    47       6b 00000000
     0  113016 261.611    2       0       80       1    3b        0 00000000
     0  113028 261.639    1       0       80       0    47        0 00000000
     0  113040 261.667    1       0       90       0    48       6b 00000000
     0  113040 261.667    1       0       90       0    45       6b 00000000
     0  113040 261.667    2       0       90       1    39       6b 00000000
     0  113088 261.778    1       0       80       0    48        0 00000000
     0  113100 261.806    1       0       90       0    47       6b 00000000
     0  113136 261.889    1       0       80       0    45        0 00000000
     0  113148 261.917    1       0       80       0    47        0 00000000
     0  113160 261.945    1       0       90       0    48       6b 00000000
     0  113208 262.056    1       0       80       0    48        0 00000000
     0  113220 262.084    1       0       90       0    44       6b 00000000
     0  113232 262.111    2       0       80       1    39        0 00000000
     0  113268 262.195    1       0       80       0    44        0 00000000
     0  113280 262.222    1       0       90       0    45       6b 00000000
     0  113328 262.334    1       0       80       0    45        0 00000000
     0  113340 262.361    1       0       90       0    48       6b 00000000
     0  113388 262.472    1       0       80       0    48        0 00000000
     0  113400 262.500    1       0       90       0    45       6b 00000000
     0  113400 262.500    1       0       90       0    4c       6b 00000000
     0  113400 262.500    2       0       90       1    3c       6b 00000000
     0  113448 262.611    1       0       80       0    4c        0 00000000
     0  113460 262.639    1       0       90       0    48       6b 00000000
     0  113496 262.722    1       0       80       0    45        0 00000000
     0  113496 262.722    2       0       80       1    3c        0 00000000
     0  113508 262.750    1       0       80       0    48        0 00000000
     0  113520 262.778    1       0       90       0    4a       6b 00000000
     0  113520 262.778    1       0       90       0    44       6b 00000000
     0  113520 262.778    2       0       90       1    3b       6b 00000000
     0  113568 262.889    1       0       80       0    4a        0 00000000
     0  113580 262.917    1       0       90       0    47       6b 00000000
     0  113616 263.000    1       0       80       0    44        0 00000000
     0  113616 263.000    2       0       80       1    3b        0 00000000
     0  113628 263.028    1       0       80       0    47        0 00000000
     0  113640 263.056    1       0       90       0    48       6b 00000000
     0  113640 263.056    1       0       90       0    40       6b 00000000
     0  113640 263.056    2       0       90       1    39       6b 00000000
     0  113688 263.167    1       0       80       0    48        0 00000000
     0  113700 263.195    1       0       90       0    45       6b 00000000
     0  113736 263.278    1       0       80       0    40        0 00000000
     0  113736 263.278    2       0       80       1    39        0 00000000
     0  113748 263.306    1       0       80       0    45        0 00000000
     0  113760 263.334    1       0       90       0    47       6b 00000000
     0  113760 263.334    2       0       90       1    38       6b 00000000
     0  113760 263.334    2       0       90       1    3e       6b 00000000
     0  113808 263.445    1       0       80       0    47        0 00000000
     0  113820 263.472    1       0       90       0    45       6b 00000000
     0  113856 263.556    2       0       80       1    38        0 00000000
     0  113868 263.584    1       0       80       0    45        0 00000000
     0  113880 263.611    1       0       90       0    47       6b 00000000
     0  113880 263.611    2       0       90       1    34       6b 00000000
     0  113928 263.722    1       0       80       0    47        0 00000000
     0  113940 263.750    1       0       90       0    44       6b 00000000
     0  113952 263.778    2       0       80       1    3e        0 00000000
     0  113976 263.834    2       0       80       1    34        0 00000000
     0  113988 263.861    1       0       80       0    44        0 00000000
     0  114000 263.889    1       0       90       0    45       6b 00000000
     0  114000 263.889    2       0       90       1    3c       6b 00000000
     0  114000 263.889    2       0       90       1    35       6b 00000000
     0  114048 264.000    1       0       80       0    45        0 00000000
     0  114060 264.028    1       0       90       0    44       6b 00000000
     0  114096 264.111    2       0       80       1    35        0 00000000
     0  114096 264.111    2       0       80       1    3c        0 00000000
     0  114108 264.139    1       0       80       0    44        0 00000000
